"regcode","inc064","inc65","inc","date"
42,2.99024982978834,1.35,2.63,2016-11-07
42,2.99024982978834,1.35,2.63,2016-11-08
42,2.99024982978834,1.35,2.63,2016-11-09
42,2.99024982978834,1.35,2.63,2016-11-10
42,2.99024982978834,1.35,2.63,2016-11-11
42,2.99024982978834,1.35,2.63,2016-11-12
42,2.99024982978834,1.35,2.63,2016-11-13
42,3.41446349705867,0.88,2.89,2016-11-14
42,3.41446349705867,0.88,2.89,2016-11-15
42,3.41446349705867,0.88,2.89,2016-11-16
42,3.41446349705867,0.88,2.89,2016-11-17
42,3.41446349705867,0.88,2.89,2016-11-18
42,3.41446349705867,0.88,2.89,2016-11-19
42,3.41446349705867,0.88,2.89,2016-11-20
42,4.24549582171886,1.74,3.69,2016-11-21
42,4.24549582171886,1.74,3.69,2016-11-22
42,4.24549582171886,1.74,3.69,2016-11-23
42,4.24549582171886,1.74,3.69,2016-11-24
42,4.24549582171886,1.74,3.69,2016-11-25
42,4.24549582171886,1.74,3.69,2016-11-26
42,4.24549582171886,1.74,3.69,2016-11-27
42,5.0543509042302,0.28,3.99,2016-11-28
42,5.0543509042302,0.28,3.99,2016-11-29
42,5.0543509042302,0.28,3.99,2016-11-30
42,5.0543509042302,0.28,3.99,2016-12-01
42,5.0543509042302,0.28,3.99,2016-12-02
42,5.0543509042302,0.28,3.99,2016-12-03
42,5.0543509042302,0.28,3.99,2016-12-04
42,6.03543482425055,3.27,5.46,2016-12-05
42,6.03543482425055,3.27,5.46,2016-12-06
42,6.03543482425055,3.27,5.46,2016-12-07
42,6.03543482425055,3.27,5.46,2016-12-08
42,6.03543482425055,3.27,5.46,2016-12-09
42,6.03543482425055,3.27,5.46,2016-12-10
42,6.03543482425055,3.27,5.46,2016-12-11
42,8.05926074357235,4.5,7.36,2016-12-12
42,8.05926074357235,4.5,7.36,2016-12-13
42,8.05926074357235,4.5,7.36,2016-12-14
42,8.05926074357235,4.5,7.36,2016-12-15
42,8.05926074357235,4.5,7.36,2016-12-16
42,8.05926074357235,4.5,7.36,2016-12-17
42,8.05926074357235,4.5,7.36,2016-12-18
42,12.1665094603503,5.78,11.18,2016-12-19
42,12.1665094603503,5.78,11.18,2016-12-20
42,12.1665094603503,5.78,11.18,2016-12-21
42,12.1665094603503,5.78,11.18,2016-12-22
42,12.1665094603503,5.78,11.18,2016-12-23
42,12.1665094603503,5.78,11.18,2016-12-24
42,12.1665094603503,5.78,11.18,2016-12-25
42,13.4489257246084,9.39,12.61,2016-12-26
42,13.4489257246084,9.39,12.61,2016-12-27
42,13.4489257246084,9.39,12.61,2016-12-28
42,13.4489257246084,9.39,12.61,2016-12-29
42,13.4489257246084,9.39,12.61,2016-12-30
42,13.4489257246084,9.39,12.61,2016-12-31
42,13.4489257246084,9.39,12.61,2017-01-01
42,9.6738181157735,4.09,8.57,2017-01-02
42,9.6738181157735,4.09,8.57,2017-01-03
42,9.6738181157735,4.09,8.57,2017-01-04
42,9.6738181157735,4.09,8.57,2017-01-05
42,9.6738181157735,4.09,8.57,2017-01-06
42,9.6738181157735,4.09,8.57,2017-01-07
42,9.6738181157735,4.09,8.57,2017-01-08
42,13.5428195085296,8.69,12.54,2017-01-09
42,13.5428195085296,8.69,12.54,2017-01-10
42,13.5428195085296,8.69,12.54,2017-01-11
42,13.5428195085296,8.69,12.54,2017-01-12
42,13.5428195085296,8.69,12.54,2017-01-13
42,13.5428195085296,8.69,12.54,2017-01-14
42,13.5428195085296,8.69,12.54,2017-01-15
42,14.1249493607046,6.14,12.36,2017-01-16
42,14.1249493607046,6.14,12.36,2017-01-17
42,14.1249493607046,6.14,12.36,2017-01-18
42,14.1249493607046,6.14,12.36,2017-01-19
42,14.1249493607046,6.14,12.36,2017-01-20
42,14.1249493607046,6.14,12.36,2017-01-21
42,14.1249493607046,6.14,12.36,2017-01-22
42,16.9275091867011,4.09,14.22,2017-01-23
42,16.9275091867011,4.09,14.22,2017-01-24
42,16.9275091867011,4.09,14.22,2017-01-25
42,16.9275091867011,4.09,14.22,2017-01-26
42,16.9275091867011,4.09,14.22,2017-01-27
42,16.9275091867011,4.09,14.22,2017-01-28
42,16.9275091867011,4.09,14.22,2017-01-29
42,13.3974524802873,5.75,11.77,2017-01-30
42,13.3974524802873,5.75,11.77,2017-01-31
42,13.3974524802873,5.75,11.77,2017-02-01
42,13.3974524802873,5.75,11.77,2017-02-02
42,13.3974524802873,5.75,11.77,2017-02-03
42,13.3974524802873,5.75,11.77,2017-02-04
42,13.3974524802873,5.75,11.77,2017-02-05
42,14.9767880459344,5.67,13.27,2017-02-06
42,14.9767880459344,5.67,13.27,2017-02-07
42,14.9767880459344,5.67,13.27,2017-02-08
42,14.9767880459344,5.67,13.27,2017-02-09
42,14.9767880459344,5.67,13.27,2017-02-10
42,14.9767880459344,5.67,13.27,2017-02-11
42,14.9767880459344,5.67,13.27,2017-02-12
42,8.50468274951287,1.78,7.12,2017-02-13
42,8.50468274951287,1.78,7.12,2017-02-14
42,8.50468274951287,1.78,7.12,2017-02-15
42,8.50468274951287,1.78,7.12,2017-02-16
42,8.50468274951287,1.78,7.12,2017-02-17
42,8.50468274951287,1.78,7.12,2017-02-18
42,8.50468274951287,1.78,7.12,2017-02-19
42,6.94922606535448,2.86,6.14,2017-02-20
42,6.94922606535448,2.86,6.14,2017-02-21
42,6.94922606535448,2.86,6.14,2017-02-22
42,6.94922606535448,2.86,6.14,2017-02-23
42,6.94922606535448,2.86,6.14,2017-02-24
42,6.94922606535448,2.86,6.14,2017-02-25
42,6.94922606535448,2.86,6.14,2017-02-26
42,5.35245603127793,1.22,4.46,2017-02-27
42,5.35245603127793,1.22,4.46,2017-02-28
42,5.35245603127793,1.22,4.46,2017-03-01
42,5.35245603127793,1.22,4.46,2017-03-02
42,5.35245603127793,1.22,4.46,2017-03-03
42,5.35245603127793,1.22,4.46,2017-03-04
42,5.35245603127793,1.22,4.46,2017-03-05
42,5.31953994751952,1.64,4.63,2017-03-06
42,5.31953994751952,1.64,4.63,2017-03-07
42,5.31953994751952,1.64,4.63,2017-03-08
42,5.31953994751952,1.64,4.63,2017-03-09
42,5.31953994751952,1.64,4.63,2017-03-10
42,5.31953994751952,1.64,4.63,2017-03-11
42,5.31953994751952,1.64,4.63,2017-03-12
42,5.73321089474831,1.51,4.78,2017-03-13
42,5.73321089474831,1.51,4.78,2017-03-14
42,5.73321089474831,1.51,4.78,2017-03-15
42,5.73321089474831,1.51,4.78,2017-03-16
42,5.73321089474831,1.51,4.78,2017-03-17
42,5.73321089474831,1.51,4.78,2017-03-18
42,5.73321089474831,1.51,4.78,2017-03-19
42,2.36255908598158,1.22,2.13,2017-03-20
42,2.36255908598158,1.22,2.13,2017-03-21
42,2.36255908598158,1.22,2.13,2017-03-22
42,2.36255908598158,1.22,2.13,2017-03-23
42,2.36255908598158,1.22,2.13,2017-03-24
42,2.36255908598158,1.22,2.13,2017-03-25
42,2.36255908598158,1.22,2.13,2017-03-26
42,4.53429354543989,1.23,3.88,2017-03-27
42,4.53429354543989,1.23,3.88,2017-03-28
42,4.53429354543989,1.23,3.88,2017-03-29
42,4.53429354543989,1.23,3.88,2017-03-30
42,4.53429354543989,1.23,3.88,2017-03-31
42,4.53429354543989,1.23,3.88,2017-04-01
42,4.53429354543989,1.23,3.88,2017-04-02
42,3.32969858768672,1.01,2.93,2017-04-03
42,3.32969858768672,1.01,2.93,2017-04-04
42,3.32969858768672,1.01,2.93,2017-04-05
42,3.32969858768672,1.01,2.93,2017-04-06
42,3.32969858768672,1.01,2.93,2017-04-07
42,3.32969858768672,1.01,2.93,2017-04-08
42,3.32969858768672,1.01,2.93,2017-04-09
42,2.18738286441704,0,1.7,2017-04-10
42,2.18738286441704,0,1.7,2017-04-11
42,2.18738286441704,0,1.7,2017-04-12
42,2.18738286441704,0,1.7,2017-04-13
42,2.18738286441704,0,1.7,2017-04-14
42,2.18738286441704,0,1.7,2017-04-15
42,2.18738286441704,0,1.7,2017-04-16
42,1.9646511627907,0.74,1.2,2017-04-17
42,1.9646511627907,0.74,1.2,2017-04-18
42,1.9646511627907,0.74,1.2,2017-04-19
42,1.9646511627907,0.74,1.2,2017-04-20
42,1.9646511627907,0.74,1.2,2017-04-21
42,1.9646511627907,0.74,1.2,2017-04-22
42,1.9646511627907,0.74,1.2,2017-04-23
42,0.729141435986159,0,0.57,2017-04-24
42,0.729141435986159,0,0.57,2017-04-25
42,0.729141435986159,0,0.57,2017-04-26
42,0.729141435986159,0,0.57,2017-04-27
42,0.729141435986159,0,0.57,2017-04-28
42,0.729141435986159,0,0.57,2017-04-29
42,0.729141435986159,0,0.57,2017-04-30
42,0,0,0,2017-05-01
42,0,0,0,2017-05-02
42,0,0,0,2017-05-03
42,0,0,0,2017-05-04
42,0,0,0,2017-05-05
42,0,0,0,2017-05-06
42,0,0,0,2017-05-07
42,0,0,0,2017-05-08
42,0,0,0,2017-05-09
42,0,0,0,2017-05-10
42,0,0,0,2017-05-11
42,0,0,0,2017-05-12
42,0,0,0,2017-05-13
42,0,0,0,2017-05-14
42,0,0,0,2017-05-15
42,0,0,0,2017-05-16
42,0,0,0,2017-05-17
42,0,0,0,2017-05-18
42,0,0,0,2017-05-19
42,0,0,0,2017-05-20
42,0,0,0,2017-05-21
42,0,0,0,2017-05-22
42,0,0,0,2017-05-23
42,0,0,0,2017-05-24
42,0,0,0,2017-05-25
42,0,0,0,2017-05-26
42,0,0,0,2017-05-27
42,0,0,0,2017-05-28
42,0,0,0,2017-05-29
42,0,0,0,2017-05-30
42,0,0,0,2017-05-31
42,0,0,0,2017-06-01
42,0,0,0,2017-06-02
42,0,0,0,2017-06-03
42,0,0,0,2017-06-04
42,0,0,0,2017-06-05
42,0,0,0,2017-06-06
42,0,0,0,2017-06-07
42,0,0,0,2017-06-08
42,0,0,0,2017-06-09
42,0,0,0,2017-06-10
42,0,0,0,2017-06-11
42,0,0,0,2017-06-12
42,0,0,0,2017-06-13
42,0,0,0,2017-06-14
42,0,0,0,2017-06-15
42,0,0,0,2017-06-16
42,0,0,0,2017-06-17
42,0,0,0,2017-06-18
42,0,0,0,2017-06-19
42,0,0,0,2017-06-20
42,0,0,0,2017-06-21
42,0,0,0,2017-06-22
42,0,0,0,2017-06-23
42,0,0,0,2017-06-24
42,0,0,0,2017-06-25
42,0,0,0,2017-06-26
42,0,0,0,2017-06-27
42,0,0,0,2017-06-28
42,0,0,0,2017-06-29
42,0,0,0,2017-06-30
42,0,0,0,2017-07-01
42,0,0,0,2017-07-02
42,0,0,0,2017-07-03
42,0,0,0,2017-07-04
42,0,0,0,2017-07-05
42,0,0,0,2017-07-06
42,0,0,0,2017-07-07
42,0,0,0,2017-07-08
42,0,0,0,2017-07-09
42,0,0,0,2017-07-10
42,0,0,0,2017-07-11
42,0,0,0,2017-07-12
42,0,0,0,2017-07-13
42,0,0,0,2017-07-14
42,0,0,0,2017-07-15
42,0,0,0,2017-07-16
42,0,0,0,2017-07-17
42,0,0,0,2017-07-18
42,0,0,0,2017-07-19
42,0,0,0,2017-07-20
42,0,0,0,2017-07-21
42,0,0,0,2017-07-22
42,0,0,0,2017-07-23
42,0,0,0,2017-07-24
42,0,0,0,2017-07-25
42,0,0,0,2017-07-26
42,0,0,0,2017-07-27
42,0,0,0,2017-07-28
42,0,0,0,2017-07-29
42,0,0,0,2017-07-30
42,0,0,0,2017-07-31
42,0,0,0,2017-08-01
42,0,0,0,2017-08-02
42,0,0,0,2017-08-03
42,0,0,0,2017-08-04
42,0,0,0,2017-08-05
42,0,0,0,2017-08-06
42,0,0,0,2017-08-07
42,0,0,0,2017-08-08
42,0,0,0,2017-08-09
42,0,0,0,2017-08-10
42,0,0,0,2017-08-11
42,0,0,0,2017-08-12
42,0,0,0,2017-08-13
42,0,0,0,2017-08-14
42,0,0,0,2017-08-15
42,0,0,0,2017-08-16
42,0,0,0,2017-08-17
42,0,0,0,2017-08-18
42,0,0,0,2017-08-19
42,0,0,0,2017-08-20
42,0,0,0,2017-08-21
42,0,0,0,2017-08-22
42,0,0,0,2017-08-23
42,0,0,0,2017-08-24
42,0,0,0,2017-08-25
42,0,0,0,2017-08-26
42,0,0,0,2017-08-27
42,0,0,0,2017-08-28
42,0,0,0,2017-08-29
42,0,0,0,2017-08-30
42,0,0,0,2017-08-31
42,0,0,0,2017-09-01
42,0,0,0,2017-09-02
42,0,0,0,2017-09-03
42,0,0,0,2017-09-04
42,0,0,0,2017-09-05
42,0,0,0,2017-09-06
42,0,0,0,2017-09-07
42,0,0,0,2017-09-08
42,0,0,0,2017-09-09
42,0,0,0,2017-09-10
42,0,0,0,2017-09-11
42,0,0,0,2017-09-12
42,0,0,0,2017-09-13
42,0,0,0,2017-09-14
42,0,0,0,2017-09-15
42,0,0,0,2017-09-16
42,0,0,0,2017-09-17
42,0,0,0,2017-09-18
42,0,0,0,2017-09-19
42,0,0,0,2017-09-20
42,0,0,0,2017-09-21
42,0,0,0,2017-09-22
42,0,0,0,2017-09-23
42,0,0,0,2017-09-24
42,0,0,0,2017-09-25
42,0,0,0,2017-09-26
42,0,0,0,2017-09-27
42,0,0,0,2017-09-28
42,0,0,0,2017-09-29
42,0,0,0,2017-09-30
42,0,0,0,2017-10-01
42,0,0,0,2017-10-02
42,0,0,0,2017-10-03
42,0,0,0,2017-10-04
42,0,0,0,2017-10-05
42,0,0,0,2017-10-06
42,0,0,0,2017-10-07
42,0,0,0,2017-10-08
42,0,0,0,2017-10-09
42,0,0,0,2017-10-10
42,0,0,0,2017-10-11
42,0,0,0,2017-10-12
42,0,0,0,2017-10-13
42,0,0,0,2017-10-14
42,0,0,0,2017-10-15
42,0,0,0,2017-10-16
42,0,0,0,2017-10-17
42,0,0,0,2017-10-18
42,0,0,0,2017-10-19
42,0,0,0,2017-10-20
42,0,0,0,2017-10-21
42,0,0,0,2017-10-22
42,0,0,0,2017-10-23
42,0,0,0,2017-10-24
42,0,0,0,2017-10-25
42,0,0,0,2017-10-26
42,0,0,0,2017-10-27
42,0,0,0,2017-10-28
42,0,0,0,2017-10-29
42,2.27738596044267,1.02,2.01,2017-10-30
42,2.27738596044267,1.02,2.01,2017-10-31
42,2.27738596044267,1.02,2.01,2017-11-01
42,2.27738596044267,1.02,2.01,2017-11-02
42,2.27738596044267,1.02,2.01,2017-11-03
42,2.27738596044267,1.02,2.01,2017-11-04
42,2.27738596044267,1.02,2.01,2017-11-05
42,2.82063567426307,0.34,2.3,2017-11-06
42,2.82063567426307,0.34,2.3,2017-11-07
42,2.82063567426307,0.34,2.3,2017-11-08
42,2.82063567426307,0.34,2.3,2017-11-09
42,2.82063567426307,0.34,2.3,2017-11-10
42,2.82063567426307,0.34,2.3,2017-11-11
42,2.82063567426307,0.34,2.3,2017-11-12
42,2.85267356466062,0.79,2.43,2017-11-13
42,2.85267356466062,0.79,2.43,2017-11-14
42,2.85267356466062,0.79,2.43,2017-11-15
42,2.85267356466062,0.79,2.43,2017-11-16
42,2.85267356466062,0.79,2.43,2017-11-17
42,2.85267356466062,0.79,2.43,2017-11-18
42,2.85267356466062,0.79,2.43,2017-11-19
42,3.10085776073383,0,2.49,2017-11-20
42,3.10085776073383,0,2.49,2017-11-21
42,3.10085776073383,0,2.49,2017-11-22
42,3.10085776073383,0,2.49,2017-11-23
42,3.10085776073383,0,2.49,2017-11-24
42,3.10085776073383,0,2.49,2017-11-25
42,3.10085776073383,0,2.49,2017-11-26
42,4.11452873575237,0.67,3.43,2017-11-27
42,4.11452873575237,0.67,3.43,2017-11-28
42,4.11452873575237,0.67,3.43,2017-11-29
42,4.11452873575237,0.67,3.43,2017-11-30
42,4.11452873575237,0.67,3.43,2017-12-01
42,4.11452873575237,0.67,3.43,2017-12-02
42,4.11452873575237,0.67,3.43,2017-12-03
42,6.77353028711198,0.3,5.43,2017-12-04
42,6.77353028711198,0.3,5.43,2017-12-05
42,6.77353028711198,0.3,5.43,2017-12-06
42,6.77353028711198,0.3,5.43,2017-12-07
42,6.77353028711198,0.3,5.43,2017-12-08
42,6.77353028711198,0.3,5.43,2017-12-09
42,6.77353028711198,0.3,5.43,2017-12-10
42,13.3086938092314,3.04,11.25,2017-12-11
42,13.3086938092314,3.04,11.25,2017-12-12
42,13.3086938092314,3.04,11.25,2017-12-13
42,13.3086938092314,3.04,11.25,2017-12-14
42,13.3086938092314,3.04,11.25,2017-12-15
42,13.3086938092314,3.04,11.25,2017-12-16
42,13.3086938092314,3.04,11.25,2017-12-17
42,28.6113306779822,4.44,24.43,2017-12-18
42,28.6113306779822,4.44,24.43,2017-12-19
42,28.6113306779822,4.44,24.43,2017-12-20
42,28.6113306779822,4.44,24.43,2017-12-21
42,28.6113306779822,4.44,24.43,2017-12-22
42,28.6113306779822,4.44,24.43,2017-12-23
42,28.6113306779822,4.44,24.43,2017-12-24
42,24.8484445056837,11.48,22.02,2017-12-25
42,24.8484445056837,11.48,22.02,2017-12-26
42,24.8484445056837,11.48,22.02,2017-12-27
42,24.8484445056837,11.48,22.02,2017-12-28
42,24.8484445056837,11.48,22.02,2017-12-29
42,24.8484445056837,11.48,22.02,2017-12-30
42,24.8484445056837,11.48,22.02,2017-12-31
42,14.2373201564421,7.77,12.87,2018-01-01
42,14.2373201564421,7.77,12.87,2018-01-02
42,14.2373201564421,7.77,12.87,2018-01-03
42,14.2373201564421,7.77,12.87,2018-01-04
42,14.2373201564421,7.77,12.87,2018-01-05
42,14.2373201564421,7.77,12.87,2018-01-06
42,14.2373201564421,7.77,12.87,2018-01-07
42,12.8246130042532,7.25,11.72,2018-01-08
42,12.8246130042532,7.25,11.72,2018-01-09
42,12.8246130042532,7.25,11.72,2018-01-10
42,12.8246130042532,7.25,11.72,2018-01-11
42,12.8246130042532,7.25,11.72,2018-01-12
42,12.8246130042532,7.25,11.72,2018-01-13
42,12.8246130042532,7.25,11.72,2018-01-14
42,14.0557924876756,3.67,12.01,2018-01-15
42,14.0557924876756,3.67,12.01,2018-01-16
42,14.0557924876756,3.67,12.01,2018-01-17
42,14.0557924876756,3.67,12.01,2018-01-18
42,14.0557924876756,3.67,12.01,2018-01-19
42,14.0557924876756,3.67,12.01,2018-01-20
42,14.0557924876756,3.67,12.01,2018-01-21
42,10.1725804602553,3.75,8.82,2018-01-22
42,10.1725804602553,3.75,8.82,2018-01-23
42,10.1725804602553,3.75,8.82,2018-01-24
42,10.1725804602553,3.75,8.82,2018-01-25
42,10.1725804602553,3.75,8.82,2018-01-26
42,10.1725804602553,3.75,8.82,2018-01-27
42,10.1725804602553,3.75,8.82,2018-01-28
42,7.30107496704008,2.75,6.35,2018-01-29
42,7.30107496704008,2.75,6.35,2018-01-30
42,7.30107496704008,2.75,6.35,2018-01-31
42,7.30107496704008,2.75,6.35,2018-02-01
42,7.30107496704008,2.75,6.35,2018-02-02
42,7.30107496704008,2.75,6.35,2018-02-03
42,7.30107496704008,2.75,6.35,2018-02-04
42,5.76402040277952,3.48,5.24,2018-02-05
42,5.76402040277952,3.48,5.24,2018-02-06
42,5.76402040277952,3.48,5.24,2018-02-07
42,5.76402040277952,3.48,5.24,2018-02-08
42,5.76402040277952,3.48,5.24,2018-02-09
42,5.76402040277952,3.48,5.24,2018-02-10
42,5.76402040277952,3.48,5.24,2018-02-11
42,6.38247929442611,0,5.14,2018-02-12
42,6.38247929442611,0,5.14,2018-02-13
42,6.38247929442611,0,5.14,2018-02-14
42,6.38247929442611,0,5.14,2018-02-15
42,6.38247929442611,0,5.14,2018-02-16
42,6.38247929442611,0,5.14,2018-02-17
42,6.38247929442611,0,5.14,2018-02-18
42,4.45315180568243,4.82,4.54,2018-02-19
42,4.45315180568243,4.82,4.54,2018-02-20
42,4.45315180568243,4.82,4.54,2018-02-21
42,4.45315180568243,4.82,4.54,2018-02-22
42,4.45315180568243,4.82,4.54,2018-02-23
42,4.45315180568243,4.82,4.54,2018-02-24
42,4.45315180568243,4.82,4.54,2018-02-25
42,5.64373291144752,2.07,4.84,2018-02-26
42,5.64373291144752,2.07,4.84,2018-02-27
42,5.64373291144752,2.07,4.84,2018-02-28
42,5.64373291144752,2.07,4.84,2018-03-01
42,5.64373291144752,2.07,4.84,2018-03-02
42,5.64373291144752,2.07,4.84,2018-03-03
42,5.64373291144752,2.07,4.84,2018-03-04
42,4.71998438822561,2.35,4.18,2018-03-05
42,4.71998438822561,2.35,4.18,2018-03-06
42,4.71998438822561,2.35,4.18,2018-03-07
42,4.71998438822561,2.35,4.18,2018-03-08
42,4.71998438822561,2.35,4.18,2018-03-09
42,4.71998438822561,2.35,4.18,2018-03-10
42,4.71998438822561,2.35,4.18,2018-03-11
42,2.15068217436198,0,1.71,2018-03-12
42,2.15068217436198,0,1.71,2018-03-13
42,2.15068217436198,0,1.71,2018-03-14
42,2.15068217436198,0,1.71,2018-03-15
42,2.15068217436198,0,1.71,2018-03-16
42,2.15068217436198,0,1.71,2018-03-17
42,2.15068217436198,0,1.71,2018-03-18
42,2.18899956691208,0,1.8,2018-03-19
42,2.18899956691208,0,1.8,2018-03-20
42,2.18899956691208,0,1.8,2018-03-21
42,2.18899956691208,0,1.8,2018-03-22
42,2.18899956691208,0,1.8,2018-03-23
42,2.18899956691208,0,1.8,2018-03-24
42,2.18899956691208,0,1.8,2018-03-25
42,1.66149397590361,0,1.32,2018-03-26
42,1.66149397590361,0,1.32,2018-03-27
42,1.66149397590361,0,1.32,2018-03-28
42,1.66149397590361,0,1.32,2018-03-29
42,1.66149397590361,0,1.32,2018-03-30
42,1.66149397590361,0,1.32,2018-03-31
42,1.66149397590361,0,1.32,2018-04-01
42,1.42361338540222,0.48,1.22,2018-04-02
42,1.42361338540222,0.48,1.22,2018-04-03
42,1.42361338540222,0.48,1.22,2018-04-04
42,1.42361338540222,0.48,1.22,2018-04-05
42,1.42361338540222,0.48,1.22,2018-04-06
42,1.42361338540222,0.48,1.22,2018-04-07
42,1.42361338540222,0.48,1.22,2018-04-08
42,1.28744718053329,0,0.95,2018-04-09
42,1.28744718053329,0,0.95,2018-04-10
42,1.28744718053329,0,0.95,2018-04-11
42,1.28744718053329,0,0.95,2018-04-12
42,1.28744718053329,0,0.95,2018-04-13
42,1.28744718053329,0,0.95,2018-04-14
42,1.28744718053329,0,0.95,2018-04-15
42,1.21580041580042,0,0.78,2018-04-16
42,1.21580041580042,0,0.78,2018-04-17
42,1.21580041580042,0,0.78,2018-04-18
42,1.21580041580042,0,0.78,2018-04-19
42,1.21580041580042,0,0.78,2018-04-20
42,1.21580041580042,0,0.78,2018-04-21
42,1.21580041580042,0,0.78,2018-04-22
42,0,0,0,2018-04-23
42,0,0,0,2018-04-24
42,0,0,0,2018-04-25
42,0,0,0,2018-04-26
42,0,0,0,2018-04-27
42,0,0,0,2018-04-28
42,0,0,0,2018-04-29
42,0,0,0,2018-04-30
42,0,0,0,2018-05-01
42,0,0,0,2018-05-02
42,0,0,0,2018-05-03
42,0,0,0,2018-05-04
42,0,0,0,2018-05-05
42,0,0,0,2018-05-06
42,0,0,0,2018-05-07
42,0,0,0,2018-05-08
42,0,0,0,2018-05-09
42,0,0,0,2018-05-10
42,0,0,0,2018-05-11
42,0,0,0,2018-05-12
42,0,0,0,2018-05-13
42,0,0,0,2018-05-14
42,0,0,0,2018-05-15
42,0,0,0,2018-05-16
42,0,0,0,2018-05-17
42,0,0,0,2018-05-18
42,0,0,0,2018-05-19
42,0,0,0,2018-05-20
42,0,0,0,2018-05-21
42,0,0,0,2018-05-22
42,0,0,0,2018-05-23
42,0,0,0,2018-05-24
42,0,0,0,2018-05-25
42,0,0,0,2018-05-26
42,0,0,0,2018-05-27
42,0,0,0,2018-05-28
42,0,0,0,2018-05-29
42,0,0,0,2018-05-30
42,0,0,0,2018-05-31
42,0,0,0,2018-06-01
42,0,0,0,2018-06-02
42,0,0,0,2018-06-03
42,0,0,0,2018-06-04
42,0,0,0,2018-06-05
42,0,0,0,2018-06-06
42,0,0,0,2018-06-07
42,0,0,0,2018-06-08
42,0,0,0,2018-06-09
42,0,0,0,2018-06-10
42,0,0,0,2018-06-11
42,0,0,0,2018-06-12
42,0,0,0,2018-06-13
42,0,0,0,2018-06-14
42,0,0,0,2018-06-15
42,0,0,0,2018-06-16
42,0,0,0,2018-06-17
42,0,0,0,2018-06-18
42,0,0,0,2018-06-19
42,0,0,0,2018-06-20
42,0,0,0,2018-06-21
42,0,0,0,2018-06-22
42,0,0,0,2018-06-23
42,0,0,0,2018-06-24
42,0,0,0,2018-06-25
42,0,0,0,2018-06-26
42,0,0,0,2018-06-27
42,0,0,0,2018-06-28
42,0,0,0,2018-06-29
42,0,0,0,2018-06-30
42,0,0,0,2018-07-01
42,0,0,0,2018-07-02
42,0,0,0,2018-07-03
42,0,0,0,2018-07-04
42,0,0,0,2018-07-05
42,0,0,0,2018-07-06
42,0,0,0,2018-07-07
42,0,0,0,2018-07-08
42,0,0,0,2018-07-09
42,0,0,0,2018-07-10
42,0,0,0,2018-07-11
42,0,0,0,2018-07-12
42,0,0,0,2018-07-13
42,0,0,0,2018-07-14
42,0,0,0,2018-07-15
42,0,0,0,2018-07-16
42,0,0,0,2018-07-17
42,0,0,0,2018-07-18
42,0,0,0,2018-07-19
42,0,0,0,2018-07-20
42,0,0,0,2018-07-21
42,0,0,0,2018-07-22
42,0,0,0,2018-07-23
42,0,0,0,2018-07-24
42,0,0,0,2018-07-25
42,0,0,0,2018-07-26
42,0,0,0,2018-07-27
42,0,0,0,2018-07-28
42,0,0,0,2018-07-29
42,0,0,0,2018-07-30
42,0,0,0,2018-07-31
42,0,0,0,2018-08-01
42,0,0,0,2018-08-02
42,0,0,0,2018-08-03
42,0,0,0,2018-08-04
42,0,0,0,2018-08-05
42,0,0,0,2018-08-06
42,0,0,0,2018-08-07
42,0,0,0,2018-08-08
42,0,0,0,2018-08-09
42,0,0,0,2018-08-10
42,0,0,0,2018-08-11
42,0,0,0,2018-08-12
42,0,0,0,2018-08-13
42,0,0,0,2018-08-14
42,0,0,0,2018-08-15
42,0,0,0,2018-08-16
42,0,0,0,2018-08-17
42,0,0,0,2018-08-18
42,0,0,0,2018-08-19
42,0,0,0,2018-08-20
42,0,0,0,2018-08-21
42,0,0,0,2018-08-22
42,0,0,0,2018-08-23
42,0,0,0,2018-08-24
42,0,0,0,2018-08-25
42,0,0,0,2018-08-26
42,0,0,0,2018-08-27
42,0,0,0,2018-08-28
42,0,0,0,2018-08-29
42,0,0,0,2018-08-30
42,0,0,0,2018-08-31
42,0,0,0,2018-09-01
42,0,0,0,2018-09-02
42,0,0,0,2018-09-03
42,0,0,0,2018-09-04
42,0,0,0,2018-09-05
42,0,0,0,2018-09-06
42,0,0,0,2018-09-07
42,0,0,0,2018-09-08
42,0,0,0,2018-09-09
42,0,0,0,2018-09-10
42,0,0,0,2018-09-11
42,0,0,0,2018-09-12
42,0,0,0,2018-09-13
42,0,0,0,2018-09-14
42,0,0,0,2018-09-15
42,0,0,0,2018-09-16
42,0,0,0,2018-09-17
42,0,0,0,2018-09-18
42,0,0,0,2018-09-19
42,0,0,0,2018-09-20
42,0,0,0,2018-09-21
42,0,0,0,2018-09-22
42,0,0,0,2018-09-23
42,0,0,0,2018-09-24
42,0,0,0,2018-09-25
42,0,0,0,2018-09-26
42,0,0,0,2018-09-27
42,0,0,0,2018-09-28
42,0,0,0,2018-09-29
42,0,0,0,2018-09-30
42,0,0,0,2018-10-01
42,0,0,0,2018-10-02
42,0,0,0,2018-10-03
42,0,0,0,2018-10-04
42,0,0,0,2018-10-05
42,0,0,0,2018-10-06
42,0,0,0,2018-10-07
42,0,0,0,2018-10-08
42,0,0,0,2018-10-09
42,0,0,0,2018-10-10
42,0,0,0,2018-10-11
42,0,0,0,2018-10-12
42,0,0,0,2018-10-13
42,0,0,0,2018-10-14
